id,record_time,status,+24V_max_current,-24V_max_current,+24V_working_current,-24V_working_current,+9V_working_current,circuit_disconnect_freq,circuit_disconnect_time,command_judge_time,first_pulse_time,second_pulse_time,third_pulse_time,photoelectric_freq,system_recognition,mode1_level,mode2_level,mode1_pulse_width,mode2_pulse_width
171,2024-01-02 12:20,模式1脉宽过长故障,2.6,2.3,209,238,86,122,4.1,0.74,0.85,0.56,0.56,1.6,12.0,4.8,-4.6,33.07,35.01
172,2024-01-02 12:30,正常,2.7,2.5,218,279,94,122,3.2,0.8,0.85,0.53,0.57,1.1,11.9,5.3,-5.2,32.98,34.98
173,2024-01-02 12:40,正常,2.3,2.9,207,228,84,121,4.1,0.72,0.86,0.55,0.53,2.3,12.0,4.8,-5.5,33.04,35.04
174,2024-01-02 12:50,正常,2.2,2.5,262,218,93,130,4.3,0.77,0.83,0.54,0.54,3.0,12.0,5.1,-5.0,33.03,35.01
175,2024-01-02 13:00,第一脉冲时间过长故障,2.8,2.3,213,206,83,125,4.6,0.76,0.91,0.57,0.53,2.0,11.9,4.9,-5.5,32.96,35.04
176,2024-01-02 13:10,正常,2.6,2.7,268,228,75,102,3.7,0.78,0.85,0.56,0.58,1.7,12.1,5.4,-4.8,33.01,35.02
177,2024-01-02 13:20,正常,2.3,2.3,220,264,99,124,4.1,0.71,0.87,0.53,0.53,2.0,12.1,5.3,-5.4,33.05,35.03
178,2024-01-02 13:30,正常,2.9,2.6,270,240,90,129,4.8,0.76,0.86,0.55,0.57,1.2,11.9,5.0,-5.0,33.0,34.98
179,2024-01-02 13:40,正常,2.6,2.6,229,232,95,102,4.1,0.76,0.85,0.55,0.56,2.6,12.0,4.9,-5.0,33.02,34.97
180,2024-01-02 13:50,正常,2.0,2.2,216,285,99,121,3.6,0.76,0.83,0.57,0.54,1.6,12.0,4.5,-5.2,32.99,34.95
181,2024-01-02 14:00,正常,2.3,2.1,237,243,86,114,4.3,0.75,0.87,0.58,0.57,2.9,12.1,5.1,-4.8,33.05,35.0
182,2024-01-02 14:10,正常,2.5,2.6,201,240,80,108,4.3,0.73,0.85,0.55,0.56,1.8,12.1,4.6,-4.9,33.04,35.03
183,2024-01-02 14:20,正常,2.7,2.0,227,287,83,120,4.2,0.75,0.87,0.56,0.55,2.9,12.0,5.4,-5.3,32.98,35.04
184,2024-01-02 14:30,正常,2.7,2.6,202,263,81,109,3.2,0.78,0.88,0.52,0.55,2.2,11.9,4.8,-4.9,33.04,34.97
185,2024-01-02 14:40,正常,2.1,2.6,241,262,84,112,4.3,0.78,0.83,0.53,0.53,1.7,12.1,5.2,-4.9,32.97,35.04
186,2024-01-02 14:50,模式1电平过低故障,2.6,2.3,226,237,73,106,3.8,0.77,0.83,0.53,0.57,1.0,12.0,3.9,-5.3,33.0,35.02
187,2024-01-02 15:00,正常,2.7,2.3,217,228,79,100,4.0,0.74,0.83,0.57,0.57,1.8,12.0,5.1,-5.2,33.0,35.02
188,2024-01-02 15:10,正常,2.8,2.1,247,220,98,112,4.4,0.77,0.83,0.53,0.55,1.6,12.0,4.8,-4.6,32.97,35.04
189,2024-01-02 15:20,正常,2.5,2.3,278,254,89,107,3.3,0.73,0.86,0.56,0.57,3.0,12.0,5.3,-4.8,32.99,35.02
190,2024-01-02 15:30,正常,2.3,2.6,207,272,92,104,3.9,0.73,0.86,0.54,0.56,1.5,11.9,5.3,-4.7,32.99,35.02
191,2024-01-02 15:40,模式2电平过高故障,2.4,2.2,209,237,70,128,5.1,0.78,0.82,0.57,0.57,2.6,12.0,4.9,-4.2,32.98,35.01
192,2024-01-02 15:50,正常,2.8,2.7,217,206,88,115,3.4,0.74,0.87,0.54,0.54,1.1,12.1,4.9,-5.5,32.99,35.04
193,2024-01-02 16:00,模式1电平过低故障,2.8,2.6,201,219,98,112,3.5,0.72,0.83,0.53,0.54,1.7,12.0,4.2,-5.5,32.96,35.0
194,2024-01-02 16:10,正常,2.6,2.0,234,229,76,117,4.5,0.72,0.87,0.55,0.55,2.0,12.0,5.1,-4.6,32.96,34.95
195,2024-01-02 16:20,正常,2.8,2.6,278,276,70,103,3.6,0.75,0.82,0.53,0.55,1.8,12.0,4.8,-4.8,32.96,35.05
196,2024-01-02 16:30,正常,2.3,2.4,287,283,81,118,5.4,0.76,0.88,0.54,0.54,2.5,12.0,5.2,-5.5,32.99,35.05
197,2024-01-02 16:40,正常,2.4,2.6,247,225,88,110,4.3,0.8,0.85,0.55,0.52,1.5,12.0,5.5,-5.3,33.01,34.96
198,2024-01-02 16:50,正常,2.6,2.8,252,206,93,130,5.5,0.71,0.82,0.53,0.54,2.7,12.0,4.8,-4.7,32.96,35.0
199,2024-01-02 17:00,+24V稳定电流超标故障,2.2,2.5,390,288,80,110,4.5,0.75,0.83,0.56,0.54,1.8,12.0,4.7,-5.1,33.0,35.03
200,2024-01-02 17:10,正常,2.6,2.1,267,280,94,116,3.3,0.74,0.85,0.55,0.58,1.5,12.1,5.4,-5.1,32.96,34.96
201,2024-01-02 17:20,正常,2.7,2.1,284,284,98,123,5.2,0.74,0.82,0.55,0.55,1.7,12.1,5.0,-5.3,32.97,34.95
202,2024-01-02 17:30,正常,2.2,2.6,281,273,88,118,3.4,0.74,0.85,0.57,0.53,2.0,12.1,5.3,-5.1,33.03,35.04
203,2024-01-02 17:40,光电频率过高故障,2.4,2.3,248,286,82,123,5.2,0.8,0.83,0.55,0.55,3.7,12.1,5.4,-4.9,32.99,34.96
204,2024-01-02 17:50,模式1脉宽过短故障,2.3,2.8,269,207,82,116,4.7,0.73,0.86,0.55,0.55,2.0,12.1,5.4,-5.4,32.92,35.01
205,2024-01-02 18:00,正常,2.1,2.7,225,286,93,120,5.3,0.77,0.86,0.55,0.56,1.8,12.1,4.9,-4.8,32.99,34.98
206,2024-01-02 18:10,正常,2.0,2.3,230,215,85,101,3.4,0.73,0.84,0.57,0.52,2.7,11.9,5.2,-4.6,33.01,35.02
207,2024-01-02 18:20,正常,2.8,2.4,267,229,78,115,4.6,0.71,0.87,0.52,0.54,2.6,12.1,5.3,-5.0,32.98,35.02
208,2024-01-02 18:30,正常,2.7,2.5,211,221,87,110,4.7,0.72,0.86,0.56,0.57,3.0,12.1,4.7,-4.9,33.05,35.03
209,2024-01-02 18:40,模式2脉宽过长故障,2.9,2.6,242,242,97,107,3.4,0.72,0.87,0.56,0.57,1.4,12.0,4.7,-4.9,33.01,35.07
210,2024-01-02 18:50,正常,2.0,2.5,243,264,75,119,3.5,0.7,0.87,0.55,0.57,2.4,12.0,5.2,-5.2,33.04,34.97
211,2024-01-02 19:00,正常,2.5,2.4,278,287,82,121,4.5,0.73,0.84,0.54,0.52,1.5,12.0,4.9,-5.0,32.98,35.01
212,2024-01-02 19:10,正常,2.2,2.5,214,285,74,122,4.4,0.79,0.88,0.57,0.56,2.7,12.1,5.1,-5.2,32.95,34.95
213,2024-01-02 19:20,光电频率过低故障,2.8,2.6,259,274,74,103,4.5,0.7,0.83,0.53,0.55,0.3,11.9,4.7,-5.1,32.96,34.96
214,2024-01-02 19:30,模式2电平过低故障,2.6,2.7,247,228,77,126,3.8,0.77,0.88,0.53,0.56,2.1,11.9,5.1,-5.7,33.05,34.99
215,2024-01-02 19:40,正常,2.6,2.6,258,223,91,128,5.5,0.73,0.83,0.53,0.54,2.7,12.0,4.8,-4.6,32.98,34.98
216,2024-01-02 19:50,正常,2.2,2.4,270,240,74,115,5.0,0.79,0.82,0.57,0.52,1.4,12.0,5.1,-4.9,33.04,35.04
217,2024-01-02 20:00,模式2脉宽过长故障,2.4,2.6,234,201,78,123,5.0,0.77,0.83,0.55,0.54,1.2,12.1,4.6,-4.7,33.01,35.14
218,2024-01-02 20:10,正常,2.8,2.8,221,222,87,124,5.1,0.74,0.87,0.52,0.53,2.8,11.9,5.0,-5.1,33.02,35.02
219,2024-01-02 20:20,正常,2.4,2.3,204,282,92,119,4.3,0.72,0.88,0.53,0.56,2.3,12.0,4.6,-5.2,33.0,35.0
220,2024-01-02 20:30,光电频率过高故障,2.0,2.4,227,234,98,116,3.4,0.78,0.85,0.55,0.54,3.2,12.0,5.2,-4.8,33.0,35.0
221,2024-01-02 20:40,正常,2.3,2.5,232,252,76,102,4.0,0.74,0.87,0.57,0.55,1.3,12.0,4.9,-4.9,32.97,35.03
222,2024-01-02 20:50,正常,2.3,2.7,249,263,94,106,5.1,0.73,0.84,0.56,0.57,1.6,12.0,4.8,-4.8,33.0,35.0
223,2024-01-02 21:00,正常,2.3,2.2,234,253,81,102,4.5,0.75,0.87,0.52,0.53,2.2,12.0,5.2,-5.4,32.99,35.03
224,2024-01-02 21:10,正常,2.1,2.1,232,224,82,128,3.6,0.74,0.85,0.54,0.57,1.8,12.0,5.2,-5.0,33.0,34.98
225,2024-01-02 21:20,正常,2.1,2.1,260,271,88,120,4.5,0.76,0.84,0.52,0.53,1.6,12.1,5.0,-4.6,32.98,35.02
226,2024-01-02 21:30,正常,2.6,2.3,219,278,93,100,4.4,0.79,0.85,0.54,0.54,1.5,12.0,4.7,-4.9,33.0,35.01
227,2024-01-02 21:40,正常,2.9,2.3,232,234,81,124,3.3,0.73,0.82,0.58,0.57,2.6,11.9,5.4,-5.1,33.04,35.03
228,2024-01-02 21:50,正常,2.5,2.2,233,253,70,119,5.4,0.75,0.83,0.53,0.55,2.0,11.9,5.5,-5.5,33.0,34.98
229,2024-01-02 22:00,-24V稳定电流超标故障,2.0,2.4,228,372,71,103,4.5,0.77,0.85,0.52,0.57,1.7,12.1,5.3,-4.6,32.98,34.99
230,2024-01-02 22:10,正常,2.4,2.7,213,227,81,127,3.7,0.77,0.85,0.55,0.57,1.1,12.0,5.3,-5.1,32.96,34.96
231,2024-01-02 22:20,第二脉冲时间过短故障,2.4,2.2,214,262,85,128,3.1,0.72,0.85,0.51,0.55,1.7,12.1,5.1,-4.9,32.95,34.96
232,2024-01-02 22:30,正常,2.2,2.7,247,219,99,110,4.2,0.75,0.83,0.58,0.52,2.2,12.0,5.5,-5.3,32.95,35.02
233,2024-01-02 22:40,正常,2.0,2.8,209,262,92,130,5.2,0.79,0.83,0.53,0.53,2.3,12.1,5.0,-4.9,33.02,35.04
234,2024-01-02 22:50,模式2电平过低故障,2.7,2.5,261,205,97,129,4.2,0.79,0.87,0.56,0.52,2.7,12.0,4.9,-5.7,33.02,34.98
235,2024-01-02 23:00,正常,2.3,2.2,214,239,83,124,4.7,0.73,0.83,0.56,0.57,3.0,12.0,5.0,-5.0,33.0,35.02
236,2024-01-02 23:10,正常,2.1,2.5,227,241,81,113,3.7,0.75,0.86,0.54,0.55,1.1,11.9,5.4,-4.7,33.01,34.98
237,2024-01-02 23:20,正常,2.6,2.7,224,277,71,125,3.1,0.75,0.85,0.55,0.52,1.2,12.0,4.8,-4.7,33.03,35.01
238,2024-01-02 23:30,正常,2.2,2.6,206,286,72,104,4.5,0.75,0.84,0.53,0.55,2.0,12.0,4.9,-5.4,32.96,35.02
239,2024-01-02 23:40,正常,2.8,2.6,245,213,95,101,3.3,0.73,0.83,0.57,0.54,2.8,12.1,4.9,-5.0,33.0,34.98
240,2024-01-02 23:50,正常,2.2,2.6,260,227,85,116,3.4,0.77,0.84,0.55,0.52,1.2,12.0,4.7,-5.2,32.98,35.01
241,2024-01-03 00:00,正常,2.8,2.7,251,288,95,112,5.2,0.72,0.86,0.54,0.54,2.4,11.9,4.8,-5.3,32.97,34.95
242,2024-01-03 00:10,正常,2.2,2.3,264,241,76,121,4.6,0.71,0.83,0.53,0.53,2.8,12.0,4.8,-5.5,32.97,35.03
243,2024-01-03 00:20,正常,2.3,2.0,229,288,90,110,3.9,0.74,0.86,0.58,0.58,1.1,11.9,4.9,-5.5,32.99,35.04
244,2024-01-03 00:30,正常,2.4,2.1,265,287,82,112,3.1,0.8,0.87,0.57,0.52,3.0,11.9,4.7,-5.5,32.97,34.99
245,2024-01-03 00:40,正常,2.5,2.1,244,247,96,122,4.8,0.76,0.85,0.54,0.55,3.0,12.0,4.9,-4.7,33.01,34.97
246,2024-01-03 00:50,正常,2.4,2.1,245,253,75,105,3.5,0.79,0.87,0.55,0.57,1.6,11.9,5.5,-5.3,33.0,35.0
247,2024-01-03 01:00,-24V最大电流超标故障,2.5,3.4,273,284,89,109,4.7,0.78,0.82,0.57,0.56,2.2,12.0,5.4,-4.9,32.97,34.99
248,2024-01-03 01:10,正常,2.5,2.7,263,205,90,130,3.8,0.75,0.85,0.57,0.54,1.4,11.9,5.4,-4.9,33.05,34.97
249,2024-01-03 01:20,正常,2.4,2.6,213,244,82,126,5.2,0.73,0.87,0.56,0.52,1.0,12.0,4.7,-4.5,33.03,35.05
250,2024-01-03 01:30,电路断开频率过高故障,2.9,2.1,207,208,73,133,3.3,0.79,0.87,0.55,0.57,2.3,11.9,4.9,-4.6,33.0,34.99
251,2024-01-03 01:40,正常,2.3,2.3,224,224,84,109,3.3,0.71,0.87,0.54,0.54,1.9,12.0,5.4,-5.2,32.96,34.95
252,2024-01-03 01:50,正常,2.7,2.3,253,218,75,122,3.5,0.72,0.86,0.54,0.56,1.3,11.9,4.8,-5.3,33.05,34.96
253,2024-01-03 02:00,模式1电平过低故障,2.8,2.1,273,239,83,106,4.4,0.78,0.86,0.53,0.57,1.2,12.0,3.8,-4.9,33.04,34.96
254,2024-01-03 02:10,正常,2.1,2.5,262,214,93,124,4.3,0.75,0.87,0.52,0.58,2.5,12.1,5.1,-4.9,32.96,35.03
255,2024-01-03 02:20,第三脉冲时间过短故障,2.8,2.1,208,268,73,126,5.0,0.78,0.84,0.54,0.51,3.0,12.0,5.0,-5.0,33.0,35.01
256,2024-01-03 02:30,正常,2.4,2.8,242,242,86,120,5.1,0.72,0.87,0.55,0.55,2.9,11.9,4.9,-5.2,33.0,35.01
257,2024-01-03 02:40,正常,2.7,2.4,215,247,80,122,4.3,0.79,0.83,0.54,0.58,1.7,12.0,5.2,-4.9,33.0,35.0
258,2024-01-03 02:50,模式2脉宽过短故障,2.7,2.1,274,227,96,102,3.9,0.75,0.86,0.56,0.55,2.0,12.0,4.8,-5.1,33.03,34.93
259,2024-01-03 03:00,正常,2.1,2.0,236,265,91,114,3.5,0.74,0.86,0.54,0.57,1.2,12.0,4.5,-5.3,32.99,34.96
260,2024-01-03 03:10,+24V最大电流超标故障,3.3,2.3,208,241,91,124,3.3,0.73,0.84,0.58,0.52,2.8,11.9,5.3,-4.9,33.0,34.97
261,2024-01-03 03:20,+9V稳定电流超标故障,2.0,2.4,227,221,107,112,4.5,0.75,0.87,0.53,0.54,2.1,12.0,4.6,-4.5,32.97,35.01
262,2024-01-03 03:30,正常,2.7,2.5,213,265,74,107,5.4,0.7,0.88,0.57,0.56,1.8,12.1,4.8,-4.9,32.96,35.01
263,2024-01-03 03:40,正常,2.5,2.1,267,248,81,111,4.8,0.71,0.85,0.55,0.54,2.7,12.1,5.5,-5.5,32.99,35.03
264,2024-01-03 03:50,正常,2.5,2.7,251,200,93,116,5.0,0.7,0.85,0.56,0.52,1.5,12.1,4.7,-4.5,32.96,35.03
265,2024-01-03 04:00,+24V稳定电流超标故障,2.0,2.2,319,254,88,127,5.0,0.72,0.84,0.55,0.54,1.2,11.9,4.9,-4.9,33.01,35.04
266,2024-01-03 04:10,-24V最大电流超标故障,2.1,3.8,269,208,89,112,4.3,0.77,0.85,0.55,0.58,1.2,11.9,4.8,-5.0,33.05,34.98
267,2024-01-03 04:20,正常,2.1,2.6,255,235,82,105,5.4,0.79,0.86,0.57,0.54,2.7,11.9,5.1,-5.3,32.98,34.97
268,2024-01-03 04:30,第二脉冲时间过短故障,2.2,2.8,239,253,95,105,4.5,0.75,0.86,0.49,0.57,2.9,12.1,5.2,-4.7,33.03,34.95
269,2024-01-03 04:40,+24V最大电流超标故障,4.0,2.7,237,239,86,118,4.7,0.71,0.87,0.54,0.53,2.1,12.0,5.3,-4.9,33.03,34.97
270,2024-01-03 04:50,正常,2.7,2.1,286,216,90,103,4.7,0.7,0.83,0.54,0.57,1.9,12.1,5.0,-5.0,32.99,35.0
271,2024-01-03 05:00,第一脉冲时间过短故障,2.5,2.5,262,201,73,127,4.2,0.7,0.8,0.57,0.53,2.8,12.0,4.6,-4.6,33.01,34.97
272,2024-01-03 05:10,正常,2.6,2.7,235,217,96,102,4.1,0.78,0.86,0.53,0.58,2.2,12.0,5.3,-4.8,33.02,34.97
273,2024-01-03 05:20,+24V最大电流超标故障,3.7,2.0,204,229,73,113,4.4,0.7,0.86,0.52,0.56,3.0,12.0,4.5,-5.4,32.95,35.0
274,2024-01-03 05:30,正常,2.4,2.3,289,263,78,127,3.6,0.71,0.82,0.57,0.55,2.6,12.1,5.0,-5.0,33.01,35.01
275,2024-01-03 05:40,正常,2.9,2.5,272,280,86,108,3.7,0.76,0.85,0.54,0.54,2.4,12.0,4.9,-5.1,33.03,34.96
276,2024-01-03 05:50,第三脉冲时间过短故障,2.2,2.2,257,216,92,130,5.5,0.72,0.83,0.56,0.5,1.9,12.1,5.0,-4.7,33.02,34.96
277,2024-01-03 06:00,正常,2.4,2.4,262,284,85,117,3.8,0.72,0.87,0.56,0.54,1.8,11.9,5.2,-4.7,32.95,34.96
278,2024-01-03 06:10,第二脉冲时间过短故障,2.7,2.6,267,204,90,112,4.9,0.71,0.83,0.5,0.56,2.3,11.9,5.3,-4.5,32.97,35.04
279,2024-01-03 06:20,+24V稳定电流超标故障,2.8,2.9,343,280,89,100,4.8,0.8,0.84,0.57,0.53,2.3,12.1,5.5,-5.0,33.02,34.99
280,2024-01-03 06:30,模式1电平过高故障,2.1,2.1,241,240,82,110,3.8,0.71,0.84,0.53,0.55,1.3,11.9,5.9,-5.2,33.01,35.02
281,2024-01-03 06:40,模式2电平过高故障,2.2,2.6,200,229,73,103,4.9,0.75,0.86,0.56,0.58,1.0,12.0,5.5,-4.4,32.96,35.02
282,2024-01-03 06:50,正常,2.6,2.3,251,223,94,104,3.5,0.78,0.85,0.54,0.56,1.3,11.9,4.6,-5.0,32.97,34.96
283,2024-01-03 07:00,正常,2.5,2.7,263,206,74,101,3.7,0.78,0.84,0.55,0.56,2.7,12.1,5.0,-5.1,33.01,34.99
284,2024-01-03 07:10,正常,2.4,2.5,226,255,94,109,3.5,0.76,0.87,0.56,0.54,1.7,12.0,4.8,-5.2,33.03,35.02
285,2024-01-03 07:20,正常,2.6,2.1,232,274,74,129,4.7,0.77,0.83,0.54,0.52,1.9,12.0,5.1,-5.1,33.05,35.04
286,2024-01-03 07:30,正常,2.5,2.4,207,259,85,126,3.3,0.74,0.88,0.53,0.57,2.2,12.1,5.2,-5.2,33.03,35.01
287,2024-01-03 07:40,正常,2.6,2.0,253,263,92,109,3.2,0.73,0.84,0.55,0.54,2.8,12.0,4.9,-4.5,33.05,34.97
288,2024-01-03 07:50,正常,2.2,2.1,213,253,86,105,4.9,0.8,0.84,0.55,0.54,2.2,12.1,5.2,-5.2,33.03,34.97
289,2024-01-03 08:00,正常,2.0,2.2,245,257,81,120,4.1,0.71,0.83,0.54,0.57,1.2,11.9,5.1,-4.9,33.04,34.97
290,2024-01-03 08:10,正常,2.4,2.2,263,208,95,122,3.3,0.77,0.82,0.56,0.56,1.6,12.0,5.4,-5.3,33.01,34.96
291,2024-01-03 08:20,第二脉冲时间过短故障,2.9,2.5,231,238,92,107,4.1,0.71,0.82,0.5,0.57,2.3,12.0,5.3,-5.3,33.05,35.05
292,2024-01-03 08:30,正常,2.3,2.5,281,273,83,120,4.2,0.8,0.84,0.57,0.55,2.0,11.9,4.8,-5.5,33.01,35.05
293,2024-01-03 08:40,正常,2.9,2.3,255,269,93,123,4.3,0.72,0.88,0.54,0.53,2.8,12.0,5.4,-4.6,32.98,35.03
294,2024-01-03 08:50,光电频率过低故障,2.2,2.5,243,287,95,125,3.2,0.72,0.83,0.53,0.56,0.1,12.0,4.7,-5.1,33.0,34.95
295,2024-01-03 09:00,正常,2.9,2.2,247,223,75,116,4.4,0.76,0.82,0.52,0.54,1.1,11.9,5.4,-4.9,32.99,34.97
296,2024-01-03 09:10,模式2脉宽过短故障,2.8,2.9,252,252,74,103,5.5,0.8,0.86,0.55,0.57,1.3,11.9,5.5,-4.6,32.98,34.93
297,2024-01-03 09:20,正常,2.3,2.6,265,268,73,105,3.2,0.71,0.86,0.52,0.55,2.8,12.1,4.9,-5.3,33.02,35.0
298,2024-01-03 09:30,电路断开频率过高故障,2.1,2.6,245,272,76,146,5.2,0.79,0.83,0.54,0.56,3.0,12.1,4.7,-5.0,32.97,34.99
299,2024-01-03 09:40,正常,2.7,2.4,251,258,96,107,3.8,0.75,0.86,0.54,0.56,2.3,12.0,5.2,-4.6,33.03,34.99
300,2024-01-03 09:50,正常,2.8,2.0,288,282,85,127,3.0,0.76,0.85,0.55,0.57,1.4,11.9,4.9,-4.7,32.98,35.03
301,2024-01-03 10:00,正常,2.8,2.6,284,213,90,112,4.0,0.76,0.84,0.56,0.52,1.9,12.1,4.6,-4.9,33.05,34.98
302,2024-01-03 10:10,+24V最大电流超标故障,3.5,2.8,240,256,76,122,3.6,0.76,0.87,0.53,0.52,2.4,12.0,4.8,-5.5,33.0,34.97
303,2024-01-03 10:20,正常,2.6,2.2,214,232,97,117,5.0,0.79,0.87,0.55,0.57,2.3,12.1,5.0,-4.5,32.98,35.04
304,2024-01-03 10:30,正常,2.3,2.8,282,260,81,121,3.9,0.75,0.86,0.55,0.53,1.9,12.0,5.1,-5.2,32.98,35.03
305,2024-01-03 10:40,电路断开时间超标故障,2.6,2.1,239,243,93,111,6.0,0.76,0.87,0.56,0.54,2.3,11.9,5.2,-5.0,32.97,35.01
306,2024-01-03 10:50,正常,2.8,2.4,250,264,88,117,4.9,0.8,0.85,0.54,0.54,2.0,11.9,5.0,-4.6,32.97,34.99
307,2024-01-03 11:00,正常,2.7,2.0,201,231,98,112,4.0,0.76,0.86,0.57,0.54,2.4,12.1,4.8,-4.8,32.97,34.95
308,2024-01-03 11:10,正常,2.1,2.8,203,260,88,126,3.8,0.77,0.85,0.57,0.55,2.0,11.9,5.3,-5.0,32.99,34.99
309,2024-01-03 11:20,模式2脉宽过短故障,2.7,2.7,289,258,77,115,3.5,0.73,0.83,0.57,0.54,1.9,11.9,4.6,-4.9,33.01,34.92
310,2024-01-03 11:30,第三脉冲时间过长故障,2.2,2.5,230,271,82,124,3.9,0.71,0.85,0.57,0.6,1.4,11.9,4.7,-4.8,33.02,35.0
311,2024-01-03 11:40,+9V稳定电流超标故障,2.6,2.5,214,232,127,102,3.2,0.77,0.82,0.55,0.56,2.5,12.0,5.3,-4.6,32.98,34.96
312,2024-01-03 11:50,正常,2.5,2.6,257,260,89,111,3.0,0.79,0.87,0.53,0.57,2.7,12.0,4.7,-5.2,33.0,35.04
313,2024-01-03 12:00,正常,2.1,2.1,234,218,75,106,3.4,0.8,0.84,0.57,0.56,2.8,12.0,5.3,-5.4,32.96,35.02
314,2024-01-03 12:10,模式2脉宽过长故障,2.7,2.8,275,233,92,107,3.3,0.75,0.86,0.57,0.54,2.9,11.9,4.5,-5.0,32.96,35.11
315,2024-01-03 12:20,+9V稳定电流超标故障,2.3,2.6,270,226,120,120,3.5,0.74,0.86,0.52,0.57,2.6,12.1,5.2,-5.1,33.02,34.96
316,2024-01-03 12:30,模式1电平过高故障,2.2,2.1,211,271,81,128,3.8,0.8,0.82,0.53,0.52,1.6,12.0,6.0,-4.5,33.04,35.03
317,2024-01-03 12:40,正常,2.2,2.4,207,222,94,112,5.2,0.74,0.84,0.57,0.56,1.3,12.0,4.6,-5.1,32.99,35.04
318,2024-01-03 12:50,正常,2.3,2.5,277,246,75,125,4.5,0.78,0.83,0.52,0.58,2.1,12.1,5.1,-4.6,33.04,35.03
319,2024-01-03 13:00,正常,2.2,2.3,257,233,82,113,3.1,0.77,0.83,0.52,0.53,2.2,12.0,4.8,-5.3,33.04,35.01
320,2024-01-03 13:10,电路断开时间超标故障,2.1,2.6,260,226,80,108,5.9,0.71,0.86,0.56,0.55,2.9,12.1,5.0,-4.9,33.0,34.99
321,2024-01-03 13:20,正常,2.2,2.8,242,233,70,130,4.7,0.72,0.85,0.54,0.53,2.9,12.0,5.5,-5.0,32.98,34.96
322,2024-01-03 13:30,模式2脉宽过短故障,2.5,2.2,288,205,85,110,5.3,0.71,0.87,0.58,0.54,2.1,11.9,4.7,-4.7,33.02,34.89
323,2024-01-03 13:40,模式2电平过高故障,2.0,2.8,279,204,73,124,3.2,0.73,0.86,0.56,0.56,1.8,12.0,4.7,-4.3,32.98,34.99
324,2024-01-03 13:50,正常,2.8,2.6,245,269,99,129,3.3,0.76,0.85,0.53,0.57,1.8,12.0,4.9,-5.4,32.99,34.96
325,2024-01-03 14:00,模式1电平过低故障,2.3,2.1,283,253,90,126,3.1,0.79,0.85,0.54,0.54,2.3,12.0,4.3,-5.4,32.97,35.0
326,2024-01-03 14:10,正常,2.3,2.2,204,238,84,130,3.8,0.72,0.85,0.52,0.56,1.9,12.1,5.1,-4.9,32.97,34.98
327,2024-01-03 14:20,正常,2.6,2.8,245,270,76,102,4.0,0.79,0.86,0.55,0.57,1.1,12.0,4.6,-4.8,32.97,35.02
328,2024-01-03 14:30,正常,2.6,2.4,223,226,97,123,4.1,0.7,0.86,0.54,0.57,2.0,12.1,5.2,-5.4,33.01,35.03
329,2024-01-03 14:40,正常,2.3,2.4,252,205,82,110,3.1,0.75,0.87,0.58,0.52,1.2,12.0,5.3,-4.9,32.97,34.99
330,2024-01-03 14:50,正常,2.2,2.3,211,215,90,110,4.3,0.8,0.87,0.57,0.56,1.1,12.0,5.1,-4.7,32.99,35.0
331,2024-01-03 15:00,正常,2.2,2.7,255,247,97,117,4.4,0.71,0.87,0.53,0.54,1.2,12.1,4.5,-4.9,32.99,35.0
332,2024-01-03 15:10,正常,2.6,2.6,235,285,83,118,4.9,0.73,0.85,0.57,0.53,1.5,12.0,5.4,-5.3,33.02,34.97
333,2024-01-03 15:20,指令判断时间过短故障,2.8,2.5,217,221,71,113,4.5,0.66,0.84,0.52,0.56,1.3,12.0,5.3,-4.8,32.98,35.02
334,2024-01-03 15:30,正常,2.2,2.7,249,274,72,119,4.6,0.71,0.83,0.56,0.57,1.8,11.9,5.2,-5.1,33.0,34.97
335,2024-01-03 15:40,模式2电平过高故障,2.3,2.1,246,263,75,130,4.6,0.76,0.85,0.52,0.53,2.7,12.0,4.8,-4.1,32.96,34.98
336,2024-01-03 15:50,指令判断时间过长故障,2.2,2.5,281,228,78,124,4.7,0.87,0.87,0.55,0.53,2.4,12.0,5.5,-5.0,32.96,35.01
337,2024-01-03 16:00,正常,2.8,2.4,270,249,97,105,4.9,0.8,0.84,0.54,0.57,1.0,12.1,4.7,-5.5,33.01,35.01
338,2024-01-03 16:10,-24V最大电流超标故障,2.7,3.2,205,260,93,113,3.8,0.74,0.84,0.58,0.54,1.6,12.0,4.7,-5.5,32.99,35.0
339,2024-01-03 16:20,正常,2.6,2.2,241,229,91,125,3.9,0.72,0.84,0.56,0.57,1.8,12.0,4.7,-4.8,32.96,34.99
340,2024-01-03 16:30,模式2电平过低故障,2.1,2.2,257,280,98,117,4.1,0.77,0.86,0.53,0.55,1.8,12.0,4.6,-5.8,32.99,34.96
341,2024-01-03 16:40,正常,2.3,2.3,200,274,81,105,3.7,0.71,0.87,0.53,0.57,2.1,11.9,5.4,-4.9,32.99,35.02
342,2024-01-03 16:50,光电频率过低故障,2.5,2.7,202,272,87,121,4.0,0.71,0.83,0.55,0.57,0.3,12.0,5.4,-5.3,33.05,35.01
343,2024-01-03 17:00,正常,2.8,2.3,214,275,93,113,4.9,0.77,0.84,0.56,0.54,2.6,12.0,5.2,-4.9,32.97,34.98
